track_id,shipment_id,track_status,location,occurred_at
TRK000021430,SHP00005792,运输中,重庆,2026-02-05 13:09:19
TRK000021431,SHP00005792,派送中,重庆,2026-02-10 19:09:19
TRK000021432,SHP00005792,已签收,重庆,2026-02-11 01:09:19
TRK000021433,SHP00005793,已揽收,广州,2026-07-12 20:57:41
TRK000021434,SHP00005793,运输中,广州,2026-07-13 08:57:41
TRK000021435,SHP00005793,派送中,广州,2026-07-18 14:57:41
TRK000021436,SHP00005793,已签收,广州,2026-07-18 20:57:41
TRK000021437,SHP00005794,已揽收,广州,2025-07-08 15:28:01
TRK000021438,SHP00005794,运输中,广州,2025-07-09 03:28:01
TRK000021439,SHP00005794,派送中,广州,2025-07-13 09:28:01
TRK000021440,SHP00005794,已签收,广州,2025-07-13 15:28:01
TRK000021441,SHP00005795,已揽收,贵阳,2026-01-02 00:54:17
TRK000021442,SHP00005795,运输中,贵阳,2026-01-02 12:54:17
TRK000021443,SHP00005796,已揽收,南宁,2025-03-08 11:33:41
TRK000021444,SHP00005796,运输中,南宁,2025-03-08 23:33:41
TRK000021445,SHP00005796,派送中,南宁,2025-03-10 05:33:41
TRK000021446,SHP00005796,已签收,南宁,2025-03-10 11:33:41
TRK000021447,SHP00005797,已揽收,长沙,2025-09-29 11:12:26
TRK000021448,SHP00005797,运输中,长沙,2025-09-29 23:12:26
TRK000021449,SHP00005797,派送中,长沙,2025-10-03 05:12:26
TRK000021450,SHP00005797,已签收,长沙,2025-10-03 11:12:26
TRK000021451,SHP00005798,已揽收,广州,2025-03-25 10:43:29
TRK000021452,SHP00005798,运输中,广州,2025-03-25 22:43:29
TRK000021453,SHP00005798,派送中,广州,2025-03-27 04:43:29
TRK000021454,SHP00005798,已签收,广州,2025-03-27 10:43:29
TRK000021455,SHP00005799,已揽收,成都,2026-01-31 01:26:27
TRK000021456,SHP00005799,运输中,成都,2026-01-31 13:26:27
TRK000021457,SHP00005800,已揽收,青岛,2025-12-08 13:19:43
TRK000021458,SHP00005800,运输中,青岛,2025-12-09 01:19:43
TRK000021459,SHP00005800,派送中,青岛,2025-12-10 07:19:43
TRK000021460,SHP00005800,已签收,青岛,2025-12-10 13:19:43
TRK000021461,SHP00005801,已揽收,郑州,2026-07-24 16:44:25
TRK000021462,SHP00005801,运输中,郑州,2026-07-25 04:44:25
TRK000021463,SHP00005801,派送中,郑州,2026-07-28 10:44:25
TRK000021464,SHP00005801,已签收,郑州,2026-07-28 16:44:25
TRK000021465,SHP00005802,已揽收,长沙,2025-07-15 14:11:45
TRK000021466,SHP00005802,运输中,长沙,2025-07-16 02:11:45
TRK000021467,SHP00005802,派送中,长沙,2025-07-20 08:11:45
TRK000021468,SHP00005802,已签收,长沙,2025-07-20 14:11:45
TRK000021469,SHP00005803,已揽收,重庆,2026-06-18 20:05:56
TRK000021470,SHP00005803,运输中,重庆,2026-06-19 08:05:56
TRK000021471,SHP00005803,派送中,重庆,2026-06-24 14:05:56
TRK000021472,SHP00005803,已签收,重庆,2026-06-24 20:05:56
TRK000021473,SHP00005804,已揽收,南京,2025-04-23 02:06:08
TRK000021474,SHP00005804,运输中,南京,2025-04-23 14:06:08
TRK000021475,SHP00005804,派送中,南京,2025-04-25 20:06:08
TRK000021476,SHP00005804,已签收,南京,2025-04-26 02:06:08
TRK000021477,SHP00005805,已揽收,成都,2025-01-07 20:44:51
TRK000021478,SHP00005805,运输中,成都,2025-01-08 08:44:51
TRK000021479,SHP00005805,派送中,成都,2025-01-11 14:44:51
TRK000021480,SHP00005805,已签收,成都,2025-01-11 20:44:51
TRK000021481,SHP00005806,已揽收,武汉,2026-05-07 08:39:45
TRK000021482,SHP00005806,运输中,武汉,2026-05-07 20:39:45
TRK000021483,SHP00005807,已揽收,南昌,2025-08-29 14:49:36
TRK000021484,SHP00005807,运输中,南昌,2025-08-30 02:49:36
TRK000021485,SHP00005808,已揽收,南京,2025-12-19 11:22:46
TRK000021486,SHP00005808,运输中,南京,2025-12-19 23:22:46
TRK000021487,SHP00005809,已揽收,南京,2026-05-21 08:36:48
TRK000021488,SHP00005809,运输中,南京,2026-05-21 20:36:48
TRK000021489,SHP00005809,派送中,南京,2026-05-26 02:36:48
TRK000021490,SHP00005809,已签收,南京,2026-05-26 08:36:48
TRK000021491,SHP00005810,已揽收,北京,2025-11-20 02:21:15
TRK000021492,SHP00005810,运输中,北京,2025-11-20 14:21:15
TRK000021493,SHP00005810,派送中,北京,2025-11-23 20:21:15
TRK000021494,SHP00005810,已签收,北京,2025-11-24 02:21:15
TRK000021495,SHP00005811,已揽收,南昌,2025-11-13 18:36:48
TRK000021496,SHP00005811,运输中,南昌,2025-11-14 06:36:48
TRK000021497,SHP00005812,已揽收,重庆,2026-01-23 21:28:33
TRK000021498,SHP00005812,运输中,重庆,2026-01-24 09:28:33
TRK000021499,SHP00005812,派送中,重庆,2026-01-29 15:28:33
TRK000021500,SHP00005812,已签收,重庆,2026-01-29 21:28:33
TRK000021501,SHP00005813,已揽收,郑州,2025-03-02 08:05:31
TRK000021502,SHP00005813,运输中,郑州,2025-03-02 20:05:31
TRK000021503,SHP00005813,派送中,郑州,2025-03-05 02:05:31
TRK000021504,SHP00005813,已签收,郑州,2025-03-05 08:05:31
TRK000021505,SHP00005814,已揽收,武汉,2025-05-01 11:38:56
TRK000021506,SHP00005814,运输中,武汉,2025-05-01 23:38:56
TRK000021507,SHP00005814,派送中,武汉,2025-05-02 05:38:56
TRK000021508,SHP00005814,已签收,武汉,2025-05-02 11:38:56
TRK000021509,SHP00005815,已揽收,青岛,2025-03-09 01:10:04
TRK000021510,SHP00005815,运输中,青岛,2025-03-09 13:10:04
TRK000021511,SHP00005815,派送中,青岛,2025-03-13 19:10:04
TRK000021512,SHP00005815,已签收,青岛,2025-03-14 01:10:04
TRK000021513,SHP00005816,已揽收,广州,2026-02-02 21:29:16
TRK000021514,SHP00005816,运输中,广州,2026-02-03 09:29:16
TRK000021515,SHP00005816,派送中,广州,2026-02-03 15:29:16
TRK000021516,SHP00005816,已签收,广州,2026-02-03 21:29:16
TRK000021517,SHP00005817,已揽收,成都,2026-06-28 21:55:22
TRK000021518,SHP00005817,运输中,成都,2026-06-29 09:55:22
TRK000021519,SHP00005817,派送中,成都,2026-06-30 15:55:22
TRK000021520,SHP00005817,已签收,成都,2026-06-30 21:55:22
TRK000021521,SHP00005818,已揽收,重庆,2025-06-05 11:09:03
TRK000021522,SHP00005818,运输中,重庆,2025-06-05 23:09:03
TRK000021523,SHP00005818,派送中,重庆,2025-06-09 05:09:03
TRK000021524,SHP00005818,已签收,重庆,2025-06-09 11:09:03
TRK000021525,SHP00005819,已揽收,上海,2026-08-09 09:12:06
TRK000021526,SHP00005819,运输中,上海,2026-08-09 21:12:06
TRK000021527,SHP00005819,派送中,上海,2026-08-12 03:12:06
TRK000021528,SHP00005819,已签收,上海,2026-08-12 09:12:06
TRK000021529,SHP00005820,已揽收,广州,2025-12-03 01:01:53
TRK000021530,SHP00005820,运输中,广州,2025-12-03 13:01:53
TRK000021531,SHP00005820,派送中,广州,2025-12-08 19:01:53
TRK000021532,SHP00005820,已签收,广州,2025-12-09 01:01:53
TRK000021533,SHP00005821,已揽收,广州,2025-12-06 16:11:24
TRK000021534,SHP00005821,运输中,广州,2025-12-07 04:11:24
TRK000021535,SHP00005821,派送中,广州,2025-12-07 10:11:24
TRK000021536,SHP00005821,已签收,广州,2025-12-07 16:11:24
TRK000021537,SHP00005822,已揽收,南宁,2026-01-08 00:27:30
TRK000021538,SHP00005822,运输中,南宁,2026-01-08 12:27:30
TRK000021539,SHP00005822,派送中,南宁,2026-01-08 18:27:30
TRK000021540,SHP00005822,已签收,南宁,2026-01-09 00:27:30
TRK000021541,SHP00005823,已揽收,厦门,2025-10-07 02:32:17
TRK000021542,SHP00005823,运输中,厦门,2025-10-07 14:32:17
TRK000021543,SHP00005823,派送中,厦门,2025-10-09 20:32:17
TRK000021544,SHP00005823,已签收,厦门,2025-10-10 02:32:17
TRK000021545,SHP00005824,已揽收,上海,2025-12-11 09:12:32
TRK000021546,SHP00005824,运输中,上海,2025-12-11 21:12:32
TRK000021547,SHP00005824,派送中,上海,2025-12-13 03:12:32
TRK000021548,SHP00005824,已签收,上海,2025-12-13 09:12:32
TRK000021549,SHP00005825,已揽收,太原,2025-04-29 16:28:31
TRK000021550,SHP00005825,运输中,太原,2025-04-30 04:28:31
TRK000021551,SHP00005825,派送中,太原,2025-05-01 10:28:31
TRK000021552,SHP00005825,已签收,太原,2025-05-01 16:28:31
TRK000021553,SHP00005826,已揽收,上海,2025-05-15 13:24:46
TRK000021554,SHP00005826,运输中,上海,2025-05-16 01:24:46
TRK000021555,SHP00005826,派送中,上海,2025-05-21 07:24:46
TRK000021556,SHP00005826,已签收,上海,2025-05-21 13:24:46
TRK000021557,SHP00005827,已揽收,杭州,2026-02-08 05:41:11
TRK000021558,SHP00005827,运输中,杭州,2026-02-08 17:41:11
TRK000021559,SHP00005827,派送中,杭州,2026-02-11 23:41:11
TRK000021560,SHP00005827,已签收,杭州,2026-02-12 05:41:11
TRK000021561,SHP00005828,已揽收,武汉,2026-06-30 13:40:05
TRK000021562,SHP00005828,运输中,武汉,2026-07-01 01:40:05
TRK000021563,SHP00005828,派送中,武汉,2026-07-03 07:40:05
TRK000021564,SHP00005828,已签收,武汉,2026-07-03 13:40:05
TRK000021565,SHP00005829,已揽收,深圳,2025-09-17 00:00:02
TRK000021566,SHP00005829,运输中,深圳,2025-09-17 12:00:02
TRK000021567,SHP00005830,已揽收,南京,2026-08-12 18:08:20
TRK000021568,SHP00005830,运输中,南京,2026-08-13 06:08:20
TRK000021569,SHP00005831,已揽收,南京,2026-02-16 13:16:44
TRK000021570,SHP00005831,运输中,南京,2026-02-17 01:16:44
TRK000021571,SHP00005831,派送中,南京,2026-02-17 07:16:44
TRK000021572,SHP00005831,已签收,南京,2026-02-17 13:16:44
TRK000021573,SHP00005832,已揽收,上海,2026-08-13 19:09:58
TRK000021574,SHP00005832,运输中,上海,2026-08-14 07:09:58
TRK000021575,SHP00005832,派送中,上海,2026-08-18 13:09:58
TRK000021576,SHP00005832,已签收,上海,2026-08-18 19:09:58
TRK000021577,SHP00005833,已揽收,青岛,2025-04-12 16:37:37
TRK000021578,SHP00005833,运输中,青岛,2025-04-13 04:37:37
TRK000021579,SHP00005833,派送中,青岛,2025-04-17 10:37:37
TRK000021580,SHP00005833,已签收,青岛,2025-04-17 16:37:37
TRK000021581,SHP00005834,已揽收,杭州,2026-04-29 02:54:41
TRK000021582,SHP00005834,运输中,杭州,2026-04-29 14:54:41
TRK000021583,SHP00005834,派送中,杭州,2026-05-01 20:54:41
TRK000021584,SHP00005834,已签收,杭州,2026-05-02 02:54:41
TRK000021585,SHP00005835,已揽收,广州,2025-06-30 06:50:31
TRK000021586,SHP00005835,运输中,广州,2025-06-30 18:50:31
TRK000021587,SHP00005835,派送中,广州,2025-07-06 00:50:31
TRK000021588,SHP00005835,已签收,广州,2025-07-06 06:50:31
TRK000021589,SHP00005836,已揽收,厦门,2025-04-06 09:35:09
TRK000021590,SHP00005836,运输中,厦门,2025-04-06 21:35:09
TRK000021591,SHP00005836,派送中,厦门,2025-04-07 03:35:09
TRK000021592,SHP00005836,已签收,厦门,2025-04-07 09:35:09
TRK000021593,SHP00005837,已揽收,杭州,2025-08-14 08:25:11
TRK000021594,SHP00005837,运输中,杭州,2025-08-14 20:25:11
TRK000021595,SHP00005837,派送中,杭州,2025-08-20 02:25:11
TRK000021596,SHP00005837,已签收,杭州,2025-08-20 08:25:11
TRK000021597,SHP00005838,已揽收,深圳,2026-07-14 22:41:09
TRK000021598,SHP00005838,运输中,深圳,2026-07-15 10:41:09
TRK000021599,SHP00005839,已揽收,杭州,2025-01-17 09:45:25
TRK000021600,SHP00005839,运输中,杭州,2025-01-17 21:45:25
TRK000021601,SHP00005839,派送中,杭州,2025-01-21 03:45:25
TRK000021602,SHP00005839,已签收,杭州,2025-01-21 09:45:25
TRK000021603,SHP00005840,已揽收,昆明,2025-04-01 09:52:09
TRK000021604,SHP00005840,运输中,昆明,2025-04-01 21:52:09
TRK000021605,SHP00005840,派送中,昆明,2025-04-07 03:52:09
TRK000021606,SHP00005840,已签收,昆明,2025-04-07 09:52:09
TRK000021607,SHP00005841,已揽收,重庆,2026-06-24 08:18:24
TRK000021608,SHP00005841,运输中,重庆,2026-06-24 20:18:24
TRK000021609,SHP00005841,派送中,重庆,2026-06-25 02:18:24
TRK000021610,SHP00005841,已签收,重庆,2026-06-25 08:18:24
TRK000021611,SHP00005842,已揽收,石家庄,2025-02-24 13:04:01
TRK000021612,SHP00005842,运输中,石家庄,2025-02-25 01:04:01
TRK000021613,SHP00005842,派送中,石家庄,2025-03-01 07:04:01
TRK000021614,SHP00005842,已签收,石家庄,2025-03-01 13:04:01
TRK000021615,SHP00005843,已揽收,南昌,2025-04-11 09:05:15
TRK000021616,SHP00005843,运输中,南昌,2025-04-11 21:05:15
TRK000021617,SHP00005843,派送中,南昌,2025-04-15 03:05:15
TRK000021618,SHP00005843,已签收,南昌,2025-04-15 09:05:15
TRK000021619,SHP00005844,已揽收,北京,2025-01-21 09:18:04
TRK000021620,SHP00005844,运输中,北京,2025-01-21 21:18:04
TRK000021621,SHP00005844,派送中,北京,2025-01-23 03:18:04
TRK000021622,SHP00005844,已签收,北京,2025-01-23 09:18:04
TRK000021623,SHP00005845,已揽收,郑州,2025-01-30 00:01:29
TRK000021624,SHP00005845,运输中,郑州,2025-01-30 12:01:29
TRK000021625,SHP00005845,派送中,郑州,2025-02-01 18:01:29
TRK000021626,SHP00005845,已签收,郑州,2025-02-02 00:01:29
TRK000021627,SHP00005846,已揽收,郑州,2025-08-10 13:06:41
TRK000021628,SHP00005846,运输中,郑州,2025-08-11 01:06:41
TRK000021629,SHP00005846,派送中,郑州,2025-08-16 07:06:41
TRK000021630,SHP00005846,已签收,郑州,2025-08-16 13:06:41
TRK000021631,SHP00005847,已揽收,武汉,2026-01-22 08:21:02
TRK000021632,SHP00005847,运输中,武汉,2026-01-22 20:21:02
TRK000021633,SHP00005847,派送中,武汉,2026-01-24 02:21:02
TRK000021634,SHP00005847,已签收,武汉,2026-01-24 08:21:02
TRK000021635,SHP00005848,已揽收,深圳,2025-08-05 02:26:48
TRK000021636,SHP00005848,运输中,深圳,2025-08-05 14:26:48
TRK000021637,SHP00005848,派送中,深圳,2025-08-06 20:26:48
TRK000021638,SHP00005848,已签收,深圳,2025-08-07 02:26:48
TRK000021639,SHP00005849,已揽收,北京,2025-07-24 13:45:42
TRK000021640,SHP00005849,运输中,北京,2025-07-25 01:45:42
TRK000021641,SHP00005850,已揽收,石家庄,2025-02-28 18:27:32
TRK000021642,SHP00005850,运输中,石家庄,2025-03-01 06:27:32
TRK000021643,SHP00005850,派送中,石家庄,2025-03-05 12:27:32
TRK000021644,SHP00005850,已签收,石家庄,2025-03-05 18:27:32
TRK000021645,SHP00005851,已揽收,厦门,2025-08-18 22:04:27
TRK000021646,SHP00005851,运输中,厦门,2025-08-19 10:04:27
TRK000021647,SHP00005852,已揽收,南京,2026-05-14 17:06:38
TRK000021648,SHP00005852,运输中,南京,2026-05-15 05:06:38
TRK000021649,SHP00005852,派送中,南京,2026-05-18 11:06:38
TRK000021650,SHP00005852,已签收,南京,2026-05-18 17:06:38
TRK000021651,SHP00005853,已揽收,贵阳,2025-02-22 19:42:32
TRK000021652,SHP00005853,运输中,贵阳,2025-02-23 07:42:32
TRK000021653,SHP00005853,派送中,贵阳,2025-02-27 13:42:32
TRK000021654,SHP00005853,已签收,贵阳,2025-02-27 19:42:32
TRK000021655,SHP00005854,已揽收,南宁,2025-08-15 15:14:49
TRK000021656,SHP00005854,运输中,南宁,2025-08-16 03:14:49
TRK000021657,SHP00005854,派送中,南宁,2025-08-21 09:14:49
TRK000021658,SHP00005854,已签收,南宁,2025-08-21 15:14:49
TRK000021659,SHP00005855,已揽收,南京,2025-08-31 04:42:56
TRK000021660,SHP00005855,运输中,南京,2025-08-31 16:42:56
TRK000021661,SHP00005855,派送中,南京,2025-09-01 22:42:56
TRK000021662,SHP00005855,已签收,南京,2025-09-02 04:42:56
TRK000021663,SHP00005856,已揽收,贵阳,2026-04-13 02:41:23
TRK000021664,SHP00005856,运输中,贵阳,2026-04-13 14:41:23
TRK000021665,SHP00005856,派送中,贵阳,2026-04-15 20:41:23
TRK000021666,SHP00005856,已签收,贵阳,2026-04-16 02:41:23
TRK000021667,SHP00005857,已揽收,南京,2026-02-01 01:39:56
TRK000021668,SHP00005857,运输中,南京,2026-02-01 13:39:56
TRK000021669,SHP00005857,派送中,南京,2026-02-04 19:39:56
TRK000021670,SHP00005857,已签收,南京,2026-02-05 01:39:56
TRK000021671,SHP00005858,已揽收,深圳,2025-03-24 15:39:27
TRK000021672,SHP00005858,运输中,深圳,2025-03-25 03:39:27
TRK000021673,SHP00005858,派送中,深圳,2025-03-27 09:39:27
TRK000021674,SHP00005858,已签收,深圳,2025-03-27 15:39:27
TRK000021675,SHP00005859,已揽收,上海,2025-10-15 08:00:57
TRK000021676,SHP00005859,运输中,上海,2025-10-15 20:00:57
TRK000021677,SHP00005860,已揽收,深圳,2025-09-21 02:07:53
TRK000021678,SHP00005860,运输中,深圳,2025-09-21 14:07:53
TRK000021679,SHP00005860,派送中,深圳,2025-09-23 20:07:53
TRK000021680,SHP00005860,已签收,深圳,2025-09-24 02:07:53
TRK000021681,SHP00005861,已揽收,石家庄,2025-07-19 22:32:58
TRK000021682,SHP00005861,运输中,石家庄,2025-07-20 10:32:58
TRK000021683,SHP00005861,派送中,石家庄,2025-07-21 16:32:58
TRK000021684,SHP00005861,已签收,石家庄,2025-07-21 22:32:58
TRK000021685,SHP00005862,已揽收,厦门,2026-08-09 20:43:00
TRK000021686,SHP00005862,运输中,厦门,2026-08-10 08:43:00
TRK000021687,SHP00005862,派送中,厦门,2026-08-10 14:43:00
TRK000021688,SHP00005862,已签收,厦门,2026-08-10 20:43:00
TRK000021689,SHP00005863,已揽收,深圳,2025-01-10 04:28:29
TRK000021690,SHP00005863,运输中,深圳,2025-01-10 16:28:29
TRK000021691,SHP00005863,派送中,深圳,2025-01-11 22:28:29
TRK000021692,SHP00005863,已签收,深圳,2025-01-12 04:28:29
TRK000021693,SHP00005864,已揽收,北京,2025-03-24 15:28:50
TRK000021694,SHP00005864,运输中,北京,2025-03-25 03:28:50
TRK000021695,SHP00005864,派送中,北京,2025-03-26 09:28:50
TRK000021696,SHP00005864,已签收,北京,2025-03-26 15:28:50
TRK000021697,SHP00005865,已揽收,贵阳,2025-05-31 17:02:14
TRK000021698,SHP00005865,运输中,贵阳,2025-06-01 05:02:14
TRK000021699,SHP00005865,派送中,贵阳,2025-06-02 11:02:14
TRK000021700,SHP00005865,已签收,贵阳,2025-06-02 17:02:14
TRK000021701,SHP00005866,已揽收,上海,2026-04-06 13:58:50
TRK000021702,SHP00005866,运输中,上海,2026-04-07 01:58:50
TRK000021703,SHP00005866,派送中,上海,2026-04-11 07:58:50
TRK000021704,SHP00005866,已签收,上海,2026-04-11 13:58:50
TRK000021705,SHP00005867,已揽收,南京,2026-06-18 13:11:43
TRK000021706,SHP00005867,运输中,南京,2026-06-19 01:11:43
TRK000021707,SHP00005867,派送中,南京,2026-06-20 07:11:43
TRK000021708,SHP00005867,已签收,南京,2026-06-20 13:11:43
TRK000021709,SHP00005868,已揽收,石家庄,2025-06-28 22:08:26
TRK000021710,SHP00005868,运输中,石家庄,2025-06-29 10:08:26
TRK000021711,SHP00005868,派送中,石家庄,2025-07-04 16:08:26
TRK000021712,SHP00005868,已签收,石家庄,2025-07-04 22:08:26
TRK000021713,SHP00005869,已揽收,上海,2025-10-22 23:13:30
TRK000021714,SHP00005869,运输中,上海,2025-10-23 11:13:30
TRK000021715,SHP00005869,派送中,上海,2025-10-27 17:13:30
TRK000021716,SHP00005869,已签收,上海,2025-10-27 23:13:30
TRK000021717,SHP00005870,已揽收,昆明,2026-05-19 13:20:31
TRK000021718,SHP00005870,运输中,昆明,2026-05-20 01:20:31
TRK000021719,SHP00005870,派送中,昆明,2026-05-24 07:20:31
TRK000021720,SHP00005870,已签收,昆明,2026-05-24 13:20:31
TRK000021721,SHP00005871,已揽收,郑州,2026-04-14 13:28:00
TRK000021722,SHP00005871,运输中,郑州,2026-04-15 01:28:00
TRK000021723,SHP00005871,派送中,郑州,2026-04-18 07:28:00
TRK000021724,SHP00005871,已签收,郑州,2026-04-18 13:28:00
TRK000021725,SHP00005872,已揽收,上海,2025-02-20 02:14:06
TRK000021726,SHP00005872,运输中,上海,2025-02-20 14:14:06
TRK000021727,SHP00005872,派送中,上海,2025-02-21 20:14:06
TRK000021728,SHP00005872,已签收,上海,2025-02-22 02:14:06
TRK000021729,SHP00005873,已揽收,太原,2026-03-14 20:15:32
TRK000021730,SHP00005873,运输中,太原,2026-03-15 08:15:32
TRK000021731,SHP00005873,派送中,太原,2026-03-15 14:15:32
TRK000021732,SHP00005873,已签收,太原,2026-03-15 20:15:32
TRK000021733,SHP00005874,已揽收,杭州,2026-03-07 19:13:58
TRK000021734,SHP00005874,运输中,杭州,2026-03-08 07:13:58
TRK000021735,SHP00005874,派送中,杭州,2026-03-12 13:13:58
TRK000021736,SHP00005874,已签收,杭州,2026-03-12 19:13:58
TRK000021737,SHP00005875,已揽收,深圳,2026-01-10 08:34:20
TRK000021738,SHP00005875,运输中,深圳,2026-01-10 20:34:20
TRK000021739,SHP00005875,派送中,深圳,2026-01-15 02:34:20
TRK000021740,SHP00005875,已签收,深圳,2026-01-15 08:34:20
TRK000021741,SHP00005876,已揽收,长沙,2025-07-02 07:16:47
TRK000021742,SHP00005876,运输中,长沙,2025-07-02 19:16:47
TRK000021743,SHP00005876,派送中,长沙,2025-07-04 01:16:47
TRK000021744,SHP00005876,已签收,长沙,2025-07-04 07:16:47
TRK000021745,SHP00005877,已揽收,杭州,2025-09-23 03:26:29
TRK000021746,SHP00005877,运输中,杭州,2025-09-23 15:26:29
TRK000021747,SHP00005877,派送中,杭州,2025-09-26 21:26:29
TRK000021748,SHP00005877,已签收,杭州,2025-09-27 03:26:29
TRK000021749,SHP00005878,已揽收,石家庄,2025-10-22 17:53:26
TRK000021750,SHP00005878,运输中,石家庄,2025-10-23 05:53:26
TRK000021751,SHP00005878,派送中,石家庄,2025-10-26 11:53:26
TRK000021752,SHP00005878,已签收,石家庄,2025-10-26 17:53:26
TRK000021753,SHP00005879,已揽收,太原,2025-11-01 01:53:07
TRK000021754,SHP00005879,运输中,太原,2025-11-01 13:53:07
TRK000021755,SHP00005879,派送中,太原,2025-11-05 19:53:07
TRK000021756,SHP00005879,已签收,太原,2025-11-06 01:53:07
TRK000021757,SHP00005880,已揽收,南宁,2025-09-13 15:57:58
TRK000021758,SHP00005880,运输中,南宁,2025-09-14 03:57:58
TRK000021759,SHP00005880,派送中,南宁,2025-09-19 09:57:58
TRK000021760,SHP00005880,已签收,南宁,2025-09-19 15:57:58
TRK000021761,SHP00005881,已揽收,成都,2025-01-25 04:58:59
TRK000021762,SHP00005881,运输中,成都,2025-01-25 16:58:59
TRK000021763,SHP00005881,派送中,成都,2025-01-28 22:58:59
TRK000021764,SHP00005881,已签收,成都,2025-01-29 04:58:59
TRK000021765,SHP00005882,已揽收,石家庄,2026-02-11 09:31:14
TRK000021766,SHP00005882,运输中,石家庄,2026-02-11 21:31:14
TRK000021767,SHP00005882,派送中,石家庄,2026-02-17 03:31:14
TRK000021768,SHP00005882,已签收,石家庄,2026-02-17 09:31:14
TRK000021769,SHP00005883,已揽收,青岛,2025-12-20 14:41:37
TRK000021770,SHP00005883,运输中,青岛,2025-12-21 02:41:37
TRK000021771,SHP00005883,派送中,青岛,2025-12-26 08:41:37
TRK000021772,SHP00005883,已签收,青岛,2025-12-26 14:41:37
TRK000021773,SHP00005884,已揽收,广州,2025-12-21 13:52:13
TRK000021774,SHP00005884,运输中,广州,2025-12-22 01:52:13
TRK000021775,SHP00005885,已揽收,北京,2026-07-15 18:52:14
TRK000021776,SHP00005885,运输中,北京,2026-07-16 06:52:14
TRK000021777,SHP00005885,派送中,北京,2026-07-17 12:52:14
TRK000021778,SHP00005885,已签收,北京,2026-07-17 18:52:14
TRK000021779,SHP00005886,已揽收,武汉,2026-03-28 02:39:51
TRK000021780,SHP00005886,运输中,武汉,2026-03-28 14:39:51
TRK000021781,SHP00005886,派送中,武汉,2026-03-29 20:39:51
TRK000021782,SHP00005886,已签收,武汉,2026-03-30 02:39:51
TRK000021783,SHP00005887,已揽收,南宁,2025-05-25 15:11:03
TRK000021784,SHP00005887,运输中,南宁,2025-05-26 03:11:03
TRK000021785,SHP00005887,派送中,南宁,2025-05-30 09:11:03
TRK000021786,SHP00005887,已签收,南宁,2025-05-30 15:11:03
TRK000021787,SHP00005888,已揽收,上海,2025-07-10 23:38:09
TRK000021788,SHP00005888,运输中,上海,2025-07-11 11:38:09
TRK000021789,SHP00005888,派送中,上海,2025-07-13 17:38:09
TRK000021790,SHP00005888,已签收,上海,2025-07-13 23:38:09
TRK000021791,SHP00005889,已揽收,青岛,2025-01-13 06:29:44
TRK000021792,SHP00005889,运输中,青岛,2025-01-13 18:29:44
TRK000021793,SHP00005889,派送中,青岛,2025-01-17 00:29:44
TRK000021794,SHP00005889,已签收,青岛,2025-01-17 06:29:44
TRK000021795,SHP00005890,已揽收,贵阳,2025-11-04 19:06:50
TRK000021796,SHP00005890,运输中,贵阳,2025-11-05 07:06:50
TRK000021797,SHP00005891,已揽收,广州,2025-11-08 04:37:43
TRK000021798,SHP00005891,运输中,广州,2025-11-08 16:37:43
TRK000021799,SHP00005891,派送中,广州,2025-11-09 22:37:43
TRK000021800,SHP00005891,已签收,广州,2025-11-10 04:37:43
TRK000021801,SHP00005892,已揽收,太原,2026-06-19 08:47:39
TRK000021802,SHP00005892,运输中,太原,2026-06-19 20:47:39
TRK000021803,SHP00005892,派送中,太原,2026-06-22 02:47:39
TRK000021804,SHP00005892,已签收,太原,2026-06-22 08:47:39
TRK000021805,SHP00005893,已揽收,太原,2025-09-20 08:08:27
TRK000021806,SHP00005893,运输中,太原,2025-09-20 20:08:27
TRK000021807,SHP00005893,派送中,太原,2025-09-23 02:08:27
TRK000021808,SHP00005893,已签收,太原,2025-09-23 08:08:27
TRK000021809,SHP00005894,已揽收,青岛,2026-04-26 16:02:13
TRK000021810,SHP00005894,运输中,青岛,2026-04-27 04:02:13
TRK000021811,SHP00005894,派送中,青岛,2026-05-01 10:02:13
TRK000021812,SHP00005894,已签收,青岛,2026-05-01 16:02:13
TRK000021813,SHP00005895,已揽收,石家庄,2026-06-30 01:03:59
TRK000021814,SHP00005895,运输中,石家庄,2026-06-30 13:03:59
TRK000021815,SHP00005895,派送中,石家庄,2026-07-05 19:03:59
TRK000021816,SHP00005895,已签收,石家庄,2026-07-06 01:03:59
TRK000021817,SHP00005896,已揽收,太原,2026-03-03 22:01:42
TRK000021818,SHP00005896,运输中,太原,2026-03-04 10:01:42
TRK000021819,SHP00005896,派送中,太原,2026-03-09 16:01:42
TRK000021820,SHP00005896,已签收,太原,2026-03-09 22:01:42
TRK000021821,SHP00005897,已揽收,石家庄,2026-03-01 03:26:13
TRK000021822,SHP00005897,运输中,石家庄,2026-03-01 15:26:13
TRK000021823,SHP00005897,派送中,石家庄,2026-03-04 21:26:13
TRK000021824,SHP00005897,已签收,石家庄,2026-03-05 03:26:13
TRK000021825,SHP00005898,已揽收,长沙,2026-07-05 09:18:54
TRK000021826,SHP00005898,运输中,长沙,2026-07-05 21:18:54
TRK000021827,SHP00005898,派送中,长沙,2026-07-09 03:18:54
TRK000021828,SHP00005898,已签收,长沙,2026-07-09 09:18:54
