sku_id,warehouse_id,available_qty,reserved_qty,safety_stock,max_stock,updated_at
SKU0000893,W010,263,56,135,993,2026-08-22 23:59:59
SKU0000894,W012,351,39,122,1146,2026-08-22 23:59:59
SKU0000895,W003,333,66,106,306,2026-08-22 23:59:59
SKU0000896,W009,319,57,102,619,2026-08-22 23:59:59
SKU0000897,W009,565,65,97,916,2026-08-22 23:59:59
SKU0000898,W003,381,60,32,904,2026-08-22 23:59:59
SKU0000899,W014,588,41,141,392,2026-08-22 23:59:59
SKU0000900,W013,637,48,44,907,2026-08-22 23:59:59
SKU0000901,W011,611,70,105,446,2026-08-22 23:59:59
SKU0000902,W006,643,55,57,1011,2026-08-22 23:59:59
SKU0000903,W016,675,23,81,478,2026-08-22 23:59:59
SKU0000904,W001,635,47,133,849,2026-08-22 23:59:59
SKU0000905,W006,578,19,88,948,2026-08-22 23:59:59
SKU0000906,W008,673,43,148,206,2026-08-22 23:59:59
SKU0000907,W010,448,73,117,611,2026-08-22 23:59:59
SKU0000908,W005,303,4,74,812,2026-08-22 23:59:59
SKU0000909,W016,138,23,37,309,2026-08-22 23:59:59
SKU0000910,W015,573,38,133,1122,2026-08-22 23:59:59
SKU0000911,W010,439,46,120,497,2026-08-22 23:59:59
SKU0000912,W016,685,16,139,919,2026-08-22 23:59:59
SKU0000913,W014,673,79,136,936,2026-08-22 23:59:59
SKU0000914,W011,50,15,89,908,2026-08-22 23:59:59
SKU0000915,W004,202,17,96,1077,2026-08-22 23:59:59
SKU0000916,W013,358,30,24,1076,2026-08-22 23:59:59
SKU0000917,W009,203,25,117,612,2026-08-22 23:59:59
SKU0000918,W001,300,14,27,1142,2026-08-22 23:59:59
SKU0000919,W008,556,26,106,291,2026-08-22 23:59:59
SKU0000920,W006,262,28,59,877,2026-08-22 23:59:59
SKU0000921,W016,164,73,80,966,2026-08-22 23:59:59
SKU0000922,W010,203,3,110,1077,2026-08-22 23:59:59
SKU0000923,W007,783,4,57,587,2026-08-22 23:59:59
SKU0000924,W011,2,0,40,975,2026-08-22 23:59:59
SKU0000925,W006,50,2,145,307,2026-08-22 23:59:59
SKU0000926,W012,407,71,68,567,2026-08-22 23:59:59
SKU0000927,W011,599,54,106,440,2026-08-22 23:59:59
SKU0000928,W016,583,45,139,686,2026-08-22 23:59:59
SKU0000929,W002,361,0,84,715,2026-08-22 23:59:59
SKU0000930,W011,155,68,148,840,2026-08-22 23:59:59
SKU0000931,W006,73,47,103,726,2026-08-22 23:59:59
SKU0000932,W012,454,23,90,1163,2026-08-22 23:59:59
SKU0000933,W003,206,33,33,1147,2026-08-22 23:59:59
SKU0000934,W004,59,38,28,1071,2026-08-22 23:59:59
SKU0000935,W007,600,45,81,225,2026-08-22 23:59:59
SKU0000936,W008,758,54,36,359,2026-08-22 23:59:59
SKU0000937,W014,549,38,96,822,2026-08-22 23:59:59
SKU0000938,W013,692,13,60,220,2026-08-22 23:59:59
SKU0000939,W007,617,74,131,558,2026-08-22 23:59:59
SKU0000940,W005,541,55,111,272,2026-08-22 23:59:59
SKU0000941,W012,764,18,89,943,2026-08-22 23:59:59
SKU0000942,W010,195,54,22,472,2026-08-22 23:59:59
SKU0000943,W001,548,12,42,1075,2026-08-22 23:59:59
SKU0000944,W006,403,21,29,281,2026-08-22 23:59:59
SKU0000945,W016,346,35,33,1133,2026-08-22 23:59:59
SKU0000946,W012,144,37,30,335,2026-08-22 23:59:59
SKU0000947,W005,316,33,24,505,2026-08-22 23:59:59
SKU0000948,W007,354,72,150,519,2026-08-22 23:59:59
SKU0000949,W014,558,76,121,881,2026-08-22 23:59:59
SKU0000950,W010,261,4,142,1069,2026-08-22 23:59:59
SKU0000951,W015,196,19,76,833,2026-08-22 23:59:59
SKU0000952,W003,642,22,23,246,2026-08-22 23:59:59
SKU0000953,W012,464,40,72,1163,2026-08-22 23:59:59
SKU0000954,W010,483,80,74,970,2026-08-22 23:59:59
SKU0000955,W002,671,74,134,262,2026-08-22 23:59:59
SKU0000956,W003,461,43,52,868,2026-08-22 23:59:59
SKU0000957,W010,169,70,144,636,2026-08-22 23:59:59
SKU0000958,W004,296,71,131,464,2026-08-22 23:59:59
SKU0000959,W014,581,69,21,796,2026-08-22 23:59:59
SKU0000960,W004,135,10,139,305,2026-08-22 23:59:59
SKU0000961,W001,747,71,123,466,2026-08-22 23:59:59
SKU0000962,W004,647,2,134,892,2026-08-22 23:59:59
SKU0000963,W007,778,80,37,554,2026-08-22 23:59:59
SKU0000964,W015,112,67,55,665,2026-08-22 23:59:59
SKU0000965,W008,359,20,146,790,2026-08-22 23:59:59
SKU0000966,W012,35,21,21,1048,2026-08-22 23:59:59
SKU0000967,W005,352,4,34,878,2026-08-22 23:59:59
SKU0000968,W011,552,29,33,212,2026-08-22 23:59:59
SKU0000969,W007,282,37,122,1126,2026-08-22 23:59:59
SKU0000970,W012,120,52,33,704,2026-08-22 23:59:59
SKU0000971,W001,453,23,149,856,2026-08-22 23:59:59
SKU0000972,W001,606,40,94,837,2026-08-22 23:59:59
SKU0000973,W010,595,17,92,875,2026-08-22 23:59:59
SKU0000974,W009,648,67,81,994,2026-08-22 23:59:59
SKU0000975,W009,375,49,117,698,2026-08-22 23:59:59
SKU0000976,W015,464,5,149,717,2026-08-22 23:59:59
SKU0000977,W005,92,50,71,410,2026-08-22 23:59:59
SKU0000978,W007,205,2,48,462,2026-08-22 23:59:59
SKU0000979,W005,363,77,53,740,2026-08-22 23:59:59
SKU0000980,W002,367,64,114,539,2026-08-22 23:59:59
SKU0000981,W004,116,8,101,1105,2026-08-22 23:59:59
SKU0000982,W005,652,35,37,1008,2026-08-22 23:59:59
SKU0000983,W005,600,15,86,363,2026-08-22 23:59:59
SKU0000984,W014,705,68,94,340,2026-08-22 23:59:59
SKU0000985,W014,665,60,108,1193,2026-08-22 23:59:59
SKU0000986,W013,672,63,142,900,2026-08-22 23:59:59
SKU0000987,W009,423,10,83,437,2026-08-22 23:59:59
SKU0000988,W005,158,80,72,1060,2026-08-22 23:59:59
SKU0000989,W004,363,29,88,746,2026-08-22 23:59:59
SKU0000990,W004,509,70,130,562,2026-08-22 23:59:59
SKU0000991,W014,113,40,103,1031,2026-08-22 23:59:59
SKU0000992,W002,311,57,141,407,2026-08-22 23:59:59
SKU0000993,W008,54,49,140,917,2026-08-22 23:59:59
SKU0000994,W001,381,65,51,221,2026-08-22 23:59:59
SKU0000995,W009,4,1,128,1195,2026-08-22 23:59:59
SKU0000996,W009,232,8,141,545,2026-08-22 23:59:59
SKU0000997,W008,560,2,117,946,2026-08-22 23:59:59
SKU0000998,W013,656,22,95,1000,2026-08-22 23:59:59
SKU0000999,W013,10,8,133,442,2026-08-22 23:59:59
SKU0001000,W005,484,20,67,369,2026-08-22 23:59:59
SKU0001001,W014,271,36,88,836,2026-08-22 23:59:59
SKU0001002,W001,1,1,95,383,2026-08-22 23:59:59
SKU0001003,W002,265,62,104,564,2026-08-22 23:59:59
SKU0001004,W007,86,60,40,315,2026-08-22 23:59:59
SKU0001005,W005,223,65,130,614,2026-08-22 23:59:59
SKU0001006,W001,28,19,101,433,2026-08-22 23:59:59
SKU0001007,W003,641,32,125,810,2026-08-22 23:59:59
SKU0001008,W015,473,57,110,1076,2026-08-22 23:59:59
SKU0001009,W001,232,31,51,257,2026-08-22 23:59:59
SKU0001010,W014,50,0,132,586,2026-08-22 23:59:59
SKU0001011,W011,340,18,112,907,2026-08-22 23:59:59
SKU0001012,W014,384,70,86,233,2026-08-22 23:59:59
SKU0001013,W007,555,7,104,1101,2026-08-22 23:59:59
SKU0001014,W002,331,11,144,323,2026-08-22 23:59:59
SKU0001015,W008,232,14,137,589,2026-08-22 23:59:59
SKU0001016,W013,669,34,140,1181,2026-08-22 23:59:59
SKU0001017,W016,701,5,134,314,2026-08-22 23:59:59
SKU0001018,W006,106,3,78,698,2026-08-22 23:59:59
SKU0001019,W010,406,33,75,683,2026-08-22 23:59:59
SKU0001020,W015,628,71,58,614,2026-08-22 23:59:59
SKU0001021,W011,33,16,43,461,2026-08-22 23:59:59
SKU0001022,W012,137,36,40,654,2026-08-22 23:59:59
SKU0001023,W008,65,19,120,995,2026-08-22 23:59:59
SKU0001024,W006,333,24,128,420,2026-08-22 23:59:59
SKU0001025,W011,120,5,125,1153,2026-08-22 23:59:59
SKU0001026,W014,725,56,78,340,2026-08-22 23:59:59
SKU0001027,W012,214,12,124,998,2026-08-22 23:59:59
SKU0001028,W011,537,5,95,1106,2026-08-22 23:59:59
SKU0001029,W008,210,39,34,1089,2026-08-22 23:59:59
SKU0001030,W005,556,23,77,1049,2026-08-22 23:59:59
SKU0001031,W004,8,3,26,529,2026-08-22 23:59:59
SKU0001032,W002,761,41,137,487,2026-08-22 23:59:59
SKU0001033,W016,530,77,26,613,2026-08-22 23:59:59
SKU0001034,W006,710,48,51,720,2026-08-22 23:59:59
SKU0001035,W002,179,72,72,674,2026-08-22 23:59:59
SKU0001036,W013,765,5,110,679,2026-08-22 23:59:59
SKU0001037,W016,557,53,73,1046,2026-08-22 23:59:59
SKU0001038,W007,402,13,145,808,2026-08-22 23:59:59
SKU0001039,W016,160,70,142,674,2026-08-22 23:59:59
SKU0001040,W002,212,12,134,646,2026-08-22 23:59:59
SKU0001041,W010,27,4,43,256,2026-08-22 23:59:59
SKU0001042,W002,115,66,64,661,2026-08-22 23:59:59
SKU0001043,W008,124,69,126,215,2026-08-22 23:59:59
SKU0001044,W002,203,9,100,910,2026-08-22 23:59:59
SKU0001045,W004,8,1,93,346,2026-08-22 23:59:59
SKU0001046,W014,644,23,28,1046,2026-08-22 23:59:59
SKU0001047,W003,319,26,72,1112,2026-08-22 23:59:59
SKU0001048,W015,93,4,54,480,2026-08-22 23:59:59
SKU0001049,W008,463,7,25,621,2026-08-22 23:59:59
SKU0001050,W014,82,33,52,296,2026-08-22 23:59:59
SKU0001051,W011,423,42,69,699,2026-08-22 23:59:59
SKU0001052,W012,701,41,144,266,2026-08-22 23:59:59
SKU0001053,W002,231,31,141,273,2026-08-22 23:59:59
SKU0001054,W010,496,55,25,826,2026-08-22 23:59:59
SKU0001055,W012,690,39,126,963,2026-08-22 23:59:59
SKU0001056,W009,478,63,92,788,2026-08-22 23:59:59
SKU0001057,W011,591,12,89,342,2026-08-22 23:59:59
SKU0001058,W001,441,23,35,1072,2026-08-22 23:59:59
SKU0001059,W014,199,24,85,1113,2026-08-22 23:59:59
SKU0001060,W009,425,2,138,852,2026-08-22 23:59:59
SKU0001061,W011,732,54,77,240,2026-08-22 23:59:59
SKU0001062,W005,255,21,73,945,2026-08-22 23:59:59
SKU0001063,W009,58,56,104,259,2026-08-22 23:59:59
SKU0001064,W009,74,60,52,505,2026-08-22 23:59:59
SKU0001065,W004,233,58,48,688,2026-08-22 23:59:59
SKU0001066,W004,226,43,46,1133,2026-08-22 23:59:59
SKU0001067,W006,175,17,33,345,2026-08-22 23:59:59
SKU0001068,W005,666,42,62,834,2026-08-22 23:59:59
SKU0001069,W008,684,36,58,943,2026-08-22 23:59:59
SKU0001070,W007,719,48,41,856,2026-08-22 23:59:59
SKU0001071,W001,329,46,97,1147,2026-08-22 23:59:59
SKU0001072,W009,212,41,93,627,2026-08-22 23:59:59
SKU0001073,W008,775,43,90,953,2026-08-22 23:59:59
SKU0001074,W013,448,8,87,335,2026-08-22 23:59:59
SKU0001075,W007,135,75,48,630,2026-08-22 23:59:59
SKU0001076,W008,462,15,34,271,2026-08-22 23:59:59
SKU0001077,W013,652,3,78,585,2026-08-22 23:59:59
SKU0001078,W003,345,16,108,471,2026-08-22 23:59:59
SKU0001079,W007,668,79,82,1078,2026-08-22 23:59:59
SKU0001080,W001,336,21,101,519,2026-08-22 23:59:59
SKU0001081,W016,260,62,56,847,2026-08-22 23:59:59
SKU0001082,W008,347,14,39,430,2026-08-22 23:59:59
SKU0001083,W008,167,15,59,641,2026-08-22 23:59:59
SKU0001084,W009,423,14,36,397,2026-08-22 23:59:59
SKU0001085,W008,345,65,141,462,2026-08-22 23:59:59
SKU0001086,W011,635,47,74,339,2026-08-22 23:59:59
SKU0001087,W011,589,23,147,251,2026-08-22 23:59:59
SKU0001088,W012,675,63,86,902,2026-08-22 23:59:59
SKU0001089,W009,473,53,62,980,2026-08-22 23:59:59
SKU0001090,W001,253,12,38,544,2026-08-22 23:59:59
SKU0001091,W001,652,31,83,721,2026-08-22 23:59:59
SKU0001092,W004,25,2,51,620,2026-08-22 23:59:59
SKU0001093,W005,77,50,32,362,2026-08-22 23:59:59
SKU0001094,W016,414,71,150,542,2026-08-22 23:59:59
SKU0001095,W005,646,45,56,418,2026-08-22 23:59:59
SKU0001096,W008,100,53,113,779,2026-08-22 23:59:59
SKU0001097,W015,581,32,125,1044,2026-08-22 23:59:59
SKU0001098,W004,738,1,143,600,2026-08-22 23:59:59
SKU0001099,W010,353,37,121,561,2026-08-22 23:59:59
SKU0001100,W004,412,51,77,1179,2026-08-22 23:59:59
SKU0001101,W002,220,43,27,708,2026-08-22 23:59:59
SKU0001102,W001,452,40,146,1124,2026-08-22 23:59:59
SKU0001103,W003,108,15,107,1137,2026-08-22 23:59:59
SKU0001104,W001,228,80,150,651,2026-08-22 23:59:59
SKU0001105,W009,463,49,137,775,2026-08-22 23:59:59
SKU0001106,W012,719,48,111,384,2026-08-22 23:59:59
SKU0001107,W012,499,45,30,1044,2026-08-22 23:59:59
SKU0001108,W016,616,41,72,274,2026-08-22 23:59:59
SKU0001109,W002,304,7,110,203,2026-08-22 23:59:59
SKU0001110,W013,533,65,96,1139,2026-08-22 23:59:59
SKU0001111,W001,780,58,136,1153,2026-08-22 23:59:59
SKU0001112,W002,453,44,74,390,2026-08-22 23:59:59
SKU0001113,W009,737,31,131,953,2026-08-22 23:59:59
SKU0001114,W003,550,0,59,1142,2026-08-22 23:59:59
SKU0001115,W002,307,50,72,673,2026-08-22 23:59:59
SKU0001116,W008,363,6,67,949,2026-08-22 23:59:59
SKU0001117,W012,443,4,29,575,2026-08-22 23:59:59
SKU0001118,W015,152,3,105,502,2026-08-22 23:59:59
SKU0001119,W008,25,20,68,502,2026-08-22 23:59:59
SKU0001120,W011,624,55,97,1145,2026-08-22 23:59:59
SKU0001121,W011,148,50,136,984,2026-08-22 23:59:59
SKU0001122,W012,353,50,46,445,2026-08-22 23:59:59
SKU0001123,W009,82,17,28,666,2026-08-22 23:59:59
SKU0001124,W001,720,24,144,394,2026-08-22 23:59:59
SKU0001125,W014,380,36,64,282,2026-08-22 23:59:59
SKU0001126,W011,325,48,95,1086,2026-08-22 23:59:59
SKU0001127,W007,140,36,100,756,2026-08-22 23:59:59
SKU0001128,W008,507,37,92,814,2026-08-22 23:59:59
SKU0001129,W014,397,5,121,807,2026-08-22 23:59:59
SKU0001130,W004,547,48,108,854,2026-08-22 23:59:59
SKU0001131,W015,431,59,111,1190,2026-08-22 23:59:59
SKU0001132,W005,627,1,107,738,2026-08-22 23:59:59
SKU0001133,W007,309,76,26,211,2026-08-22 23:59:59
SKU0001134,W004,450,28,126,995,2026-08-22 23:59:59
SKU0001135,W001,648,36,38,1158,2026-08-22 23:59:59
SKU0001136,W006,260,77,122,494,2026-08-22 23:59:59
SKU0001137,W011,179,67,98,925,2026-08-22 23:59:59
SKU0001138,W004,302,21,28,843,2026-08-22 23:59:59
SKU0001139,W001,76,8,56,725,2026-08-22 23:59:59
SKU0001140,W016,708,77,42,865,2026-08-22 23:59:59
SKU0001141,W007,288,29,99,492,2026-08-22 23:59:59
SKU0001142,W015,767,33,103,504,2026-08-22 23:59:59
SKU0001143,W011,378,25,110,348,2026-08-22 23:59:59
SKU0001144,W005,769,80,53,272,2026-08-22 23:59:59
SKU0001145,W011,150,14,145,813,2026-08-22 23:59:59
SKU0001146,W009,601,4,139,474,2026-08-22 23:59:59
SKU0001147,W009,512,38,97,952,2026-08-22 23:59:59
SKU0001148,W009,74,66,113,1110,2026-08-22 23:59:59
SKU0001149,W002,104,65,103,919,2026-08-22 23:59:59
SKU0001150,W003,454,47,85,483,2026-08-22 23:59:59
SKU0001151,W012,24,9,79,212,2026-08-22 23:59:59
SKU0001152,W009,666,22,96,584,2026-08-22 23:59:59
SKU0001153,W014,668,27,146,556,2026-08-22 23:59:59
SKU0001154,W008,365,60,82,840,2026-08-22 23:59:59
SKU0001155,W005,730,65,24,792,2026-08-22 23:59:59
SKU0001156,W009,646,77,138,255,2026-08-22 23:59:59
SKU0001157,W001,273,12,66,882,2026-08-22 23:59:59
SKU0001158,W012,677,0,136,221,2026-08-22 23:59:59
SKU0001159,W001,539,5,87,1184,2026-08-22 23:59:59
SKU0001160,W009,166,59,121,922,2026-08-22 23:59:59
SKU0001161,W015,573,20,89,323,2026-08-22 23:59:59
SKU0001162,W014,38,29,50,740,2026-08-22 23:59:59
SKU0001163,W002,712,52,110,504,2026-08-22 23:59:59
SKU0001164,W001,114,61,130,973,2026-08-22 23:59:59
SKU0001165,W015,329,35,30,320,2026-08-22 23:59:59
SKU0001166,W015,86,29,85,790,2026-08-22 23:59:59
SKU0001167,W003,757,50,115,665,2026-08-22 23:59:59
SKU0001168,W011,461,63,122,890,2026-08-22 23:59:59
SKU0001169,W001,70,65,119,438,2026-08-22 23:59:59
SKU0001170,W007,127,27,55,945,2026-08-22 23:59:59
SKU0001171,W016,183,34,98,1125,2026-08-22 23:59:59
SKU0001172,W013,488,58,46,934,2026-08-22 23:59:59
SKU0001173,W003,354,30,67,872,2026-08-22 23:59:59
SKU0001174,W004,460,31,144,1039,2026-08-22 23:59:59
SKU0001175,W012,301,80,68,563,2026-08-22 23:59:59
SKU0001176,W008,52,30,26,708,2026-08-22 23:59:59
SKU0001177,W004,765,5,118,749,2026-08-22 23:59:59
SKU0001178,W009,202,34,24,891,2026-08-22 23:59:59
SKU0001179,W008,655,40,110,585,2026-08-22 23:59:59
SKU0001180,W012,300,60,120,230,2026-08-22 23:59:59
SKU0001181,W009,344,68,41,970,2026-08-22 23:59:59
SKU0001182,W001,461,45,84,1047,2026-08-22 23:59:59
SKU0001183,W005,342,40,125,1145,2026-08-22 23:59:59
SKU0001184,W013,499,71,39,406,2026-08-22 23:59:59
SKU0001185,W008,322,72,121,1159,2026-08-22 23:59:59
SKU0001186,W016,744,18,79,431,2026-08-22 23:59:59
SKU0001187,W014,0,0,43,1089,2026-08-22 23:59:59
SKU0001188,W010,277,4,126,377,2026-08-22 23:59:59
SKU0001189,W004,392,20,27,256,2026-08-22 23:59:59
SKU0001190,W007,640,28,69,1069,2026-08-22 23:59:59
SKU0001191,W005,337,29,120,397,2026-08-22 23:59:59
SKU0001192,W005,775,28,24,837,2026-08-22 23:59:59
SKU0001193,W002,342,69,135,1092,2026-08-22 23:59:59
SKU0001194,W015,351,80,93,687,2026-08-22 23:59:59
SKU0001195,W012,449,76,59,727,2026-08-22 23:59:59
SKU0001196,W006,552,37,135,805,2026-08-22 23:59:59
SKU0001197,W003,667,24,24,827,2026-08-22 23:59:59
SKU0001198,W011,60,14,56,562,2026-08-22 23:59:59
SKU0001199,W002,626,6,48,358,2026-08-22 23:59:59
SKU0001200,W004,173,35,67,240,2026-08-22 23:59:59
SKU0001201,W008,740,62,45,759,2026-08-22 23:59:59
SKU0001202,W012,321,9,80,253,2026-08-22 23:59:59
SKU0001203,W001,797,61,32,672,2026-08-22 23:59:59
SKU0001204,W009,728,60,75,895,2026-08-22 23:59:59
SKU0001205,W011,480,27,118,707,2026-08-22 23:59:59
SKU0001206,W004,375,6,144,1123,2026-08-22 23:59:59
SKU0001207,W003,621,8,23,571,2026-08-22 23:59:59
SKU0001208,W009,780,31,147,741,2026-08-22 23:59:59
SKU0001209,W002,404,30,47,876,2026-08-22 23:59:59
SKU0001210,W009,648,78,47,1096,2026-08-22 23:59:59
SKU0001211,W010,58,11,102,700,2026-08-22 23:59:59
SKU0001212,W006,548,29,24,1041,2026-08-22 23:59:59
SKU0001213,W006,398,57,50,340,2026-08-22 23:59:59
SKU0001214,W016,271,21,89,1053,2026-08-22 23:59:59
SKU0001215,W016,312,52,60,1088,2026-08-22 23:59:59
SKU0001216,W013,239,42,125,516,2026-08-22 23:59:59
SKU0001217,W008,388,35,61,765,2026-08-22 23:59:59
SKU0001218,W006,279,71,92,266,2026-08-22 23:59:59
SKU0001219,W007,671,12,146,383,2026-08-22 23:59:59
SKU0001220,W012,473,64,128,939,2026-08-22 23:59:59
SKU0001221,W014,275,19,105,426,2026-08-22 23:59:59
SKU0001222,W009,274,62,25,944,2026-08-22 23:59:59
SKU0001223,W010,567,18,41,871,2026-08-22 23:59:59
SKU0001224,W010,33,8,124,1090,2026-08-22 23:59:59
SKU0001225,W012,212,5,117,989,2026-08-22 23:59:59
SKU0001226,W001,619,49,49,1121,2026-08-22 23:59:59
SKU0001227,W011,606,49,106,387,2026-08-22 23:59:59
SKU0001228,W005,138,67,123,283,2026-08-22 23:59:59
SKU0001229,W004,601,49,34,714,2026-08-22 23:59:59
SKU0001230,W015,316,18,31,317,2026-08-22 23:59:59
SKU0001231,W016,687,0,148,545,2026-08-22 23:59:59
SKU0001232,W011,646,37,27,617,2026-08-22 23:59:59
SKU0001233,W013,680,54,133,657,2026-08-22 23:59:59
SKU0001234,W001,20,15,100,1121,2026-08-22 23:59:59
SKU0001235,W010,701,50,29,743,2026-08-22 23:59:59
SKU0001236,W012,338,13,70,566,2026-08-22 23:59:59
SKU0001237,W001,161,39,22,1008,2026-08-22 23:59:59
SKU0001238,W001,731,39,61,1107,2026-08-22 23:59:59
SKU0001239,W005,564,72,79,1030,2026-08-22 23:59:59
SKU0001240,W014,750,12,127,290,2026-08-22 23:59:59
SKU0001241,W009,550,15,105,745,2026-08-22 23:59:59
SKU0001242,W003,338,72,29,993,2026-08-22 23:59:59
SKU0001243,W016,371,73,78,1056,2026-08-22 23:59:59
SKU0001244,W008,487,74,56,217,2026-08-22 23:59:59
SKU0001245,W013,595,42,45,810,2026-08-22 23:59:59
SKU0001246,W001,597,15,66,897,2026-08-22 23:59:59
SKU0001247,W005,335,62,110,381,2026-08-22 23:59:59
SKU0001248,W005,336,35,135,476,2026-08-22 23:59:59
SKU0001249,W002,745,56,84,686,2026-08-22 23:59:59
SKU0001250,W015,455,62,133,490,2026-08-22 23:59:59
SKU0001251,W013,753,16,130,1154,2026-08-22 23:59:59
SKU0001252,W002,315,63,50,1027,2026-08-22 23:59:59
SKU0001253,W002,744,16,60,437,2026-08-22 23:59:59
SKU0001254,W003,464,58,106,404,2026-08-22 23:59:59
SKU0001255,W015,544,11,128,284,2026-08-22 23:59:59
SKU0001256,W016,97,25,81,1129,2026-08-22 23:59:59
SKU0001257,W012,138,42,59,582,2026-08-22 23:59:59
SKU0001258,W012,412,15,128,840,2026-08-22 23:59:59
SKU0001259,W016,446,50,49,751,2026-08-22 23:59:59
SKU0001260,W006,550,15,117,1025,2026-08-22 23:59:59
SKU0001261,W008,452,9,98,882,2026-08-22 23:59:59
SKU0001262,W004,598,64,89,801,2026-08-22 23:59:59
SKU0001263,W003,614,21,99,950,2026-08-22 23:59:59
SKU0001264,W014,634,37,101,804,2026-08-22 23:59:59
SKU0001265,W007,27,24,85,1190,2026-08-22 23:59:59
SKU0001266,W001,219,1,112,796,2026-08-22 23:59:59
SKU0001267,W002,358,34,108,1184,2026-08-22 23:59:59
SKU0001268,W007,54,4,68,204,2026-08-22 23:59:59
SKU0001269,W008,206,31,124,632,2026-08-22 23:59:59
SKU0001270,W001,597,16,144,518,2026-08-22 23:59:59
SKU0001271,W001,586,67,38,1095,2026-08-22 23:59:59
SKU0001272,W003,105,35,141,298,2026-08-22 23:59:59
SKU0001273,W005,389,47,107,958,2026-08-22 23:59:59
SKU0001274,W004,698,51,128,745,2026-08-22 23:59:59
SKU0001275,W016,68,14,103,882,2026-08-22 23:59:59
SKU0001276,W011,747,5,92,1145,2026-08-22 23:59:59
SKU0001277,W001,176,59,140,283,2026-08-22 23:59:59
SKU0001278,W010,564,77,42,1142,2026-08-22 23:59:59
SKU0001279,W006,114,17,91,689,2026-08-22 23:59:59
SKU0001280,W005,340,50,136,689,2026-08-22 23:59:59
SKU0001281,W003,557,2,48,520,2026-08-22 23:59:59
SKU0001282,W009,761,8,143,412,2026-08-22 23:59:59
SKU0001283,W006,105,28,65,574,2026-08-22 23:59:59
SKU0001284,W003,106,18,103,283,2026-08-22 23:59:59
SKU0001285,W016,79,60,100,736,2026-08-22 23:59:59
SKU0001286,W014,73,9,129,1108,2026-08-22 23:59:59
SKU0001287,W005,756,1,72,755,2026-08-22 23:59:59
SKU0001288,W011,178,73,91,1173,2026-08-22 23:59:59
SKU0001289,W006,134,47,88,832,2026-08-22 23:59:59
SKU0001290,W008,77,24,73,1125,2026-08-22 23:59:59
SKU0001291,W010,110,70,35,512,2026-08-22 23:59:59
SKU0001292,W012,275,39,61,995,2026-08-22 23:59:59
SKU0001293,W002,375,43,53,913,2026-08-22 23:59:59
SKU0001294,W002,108,77,136,547,2026-08-22 23:59:59
SKU0001295,W016,68,18,32,1169,2026-08-22 23:59:59
SKU0001296,W016,690,2,75,271,2026-08-22 23:59:59
SKU0001297,W004,11,4,77,491,2026-08-22 23:59:59
SKU0001298,W016,188,13,79,764,2026-08-22 23:59:59
SKU0001299,W006,8,8,91,273,2026-08-22 23:59:59
SKU0001300,W008,181,25,106,848,2026-08-22 23:59:59
SKU0001301,W012,347,32,55,286,2026-08-22 23:59:59
SKU0001302,W002,32,19,23,1095,2026-08-22 23:59:59
SKU0001303,W002,198,59,83,1060,2026-08-22 23:59:59
SKU0001304,W009,340,68,53,439,2026-08-22 23:59:59
SKU0001305,W003,4,3,131,370,2026-08-22 23:59:59
SKU0001306,W008,505,16,149,870,2026-08-22 23:59:59
SKU0001307,W011,408,19,22,489,2026-08-22 23:59:59
SKU0001308,W014,332,68,117,811,2026-08-22 23:59:59
SKU0001309,W006,753,43,122,1097,2026-08-22 23:59:59
SKU0001310,W005,249,40,24,705,2026-08-22 23:59:59
SKU0001311,W009,679,21,129,702,2026-08-22 23:59:59
SKU0001312,W009,57,56,99,792,2026-08-22 23:59:59
SKU0001313,W008,275,79,109,627,2026-08-22 23:59:59
SKU0001314,W001,236,53,56,895,2026-08-22 23:59:59
SKU0001315,W004,435,23,139,778,2026-08-22 23:59:59
SKU0001316,W001,464,43,89,1054,2026-08-22 23:59:59
SKU0001317,W006,717,50,26,316,2026-08-22 23:59:59
SKU0001318,W005,782,9,147,328,2026-08-22 23:59:59
SKU0001319,W004,771,11,148,739,2026-08-22 23:59:59
SKU0001320,W001,763,44,41,505,2026-08-22 23:59:59
SKU0001321,W001,325,70,101,750,2026-08-22 23:59:59
SKU0001322,W003,292,16,71,666,2026-08-22 23:59:59
SKU0001323,W016,422,17,49,547,2026-08-22 23:59:59
SKU0001324,W014,418,20,82,678,2026-08-22 23:59:59
SKU0001325,W005,438,43,127,587,2026-08-22 23:59:59
SKU0001326,W005,283,23,97,565,2026-08-22 23:59:59
SKU0001327,W008,463,75,97,637,2026-08-22 23:59:59
SKU0001328,W014,512,37,144,570,2026-08-22 23:59:59
SKU0001329,W015,25,11,90,973,2026-08-22 23:59:59
SKU0001330,W001,213,74,57,998,2026-08-22 23:59:59
SKU0001331,W009,226,68,120,619,2026-08-22 23:59:59
SKU0001332,W004,220,26,62,1074,2026-08-22 23:59:59
SKU0001333,W015,562,18,104,519,2026-08-22 23:59:59
SKU0001334,W007,711,72,137,907,2026-08-22 23:59:59
SKU0001335,W009,526,49,34,485,2026-08-22 23:59:59
SKU0001336,W015,88,52,63,245,2026-08-22 23:59:59
SKU0001337,W007,308,27,132,889,2026-08-22 23:59:59
SKU0001338,W008,67,15,68,940,2026-08-22 23:59:59
SKU0001339,W015,115,58,55,260,2026-08-22 23:59:59
